,date,time,tweet,language
2188,26/02/2022,01:33:59,russia might ahead ukraine ammunition fighting equally protect country means🙌🔥 russiaukraineconflict worldwar3 wwiii putin russiaukraine china america putin ukraine ukraineunderattack russiaukrainewar ukrainerussia ukraineinvasion,en
2189,26/02/2022,01:33:31,seem like war iraq palestine syria libya co everyone blaming sanctioning russia hypocrisy killing us ukraine putin wwiii,en
2190,26/02/2022,01:33:14,ukraine president could easily fled ukraine way afghan president talibans invaded nation zelenskyy decided stay fightdie country leader 💯 nato putin worldwar3 wwiii,en
2191,26/02/2022,01:32:49,history repeats due incompetent leaders wwiii,en
2192,26/02/2022,01:32:30,hero someone stands everyone else backs downwwiii ukrainerussiacrisis worldwariii,en
2193,26/02/2022,01:32:20,ukraine got helps neighbours 🥺🥺🥺 hope going good 🙌 wwiii istandwithukraine,en
2194,26/02/2022,01:32:19,need worldwar3 wwiii couple im straight 😂,en
2195,26/02/2022,01:31:52,footage russian missile hitting residential building kyiv ukraineunderattack standwithukraine ukriane russia wwiii belarus,en
2196,26/02/2022,01:31:25,markcranfield_ ongoing uncertainties like climateemergency covid19 ukrainerussiacrisis wwiii probabilities flooding volcano 🔥⚡⛈️🌀 wonder many people see 2040 🤔🤠🌞,en
2197,26/02/2022,01:31:23,throwing away computer internet goes wwiii,en
2198,26/02/2022,01:31:21,love u nukes love freedom ukraine wwiii,en
2199,26/02/2022,01:31:20,come onnnn 🥲🥲 russiaukrainewar russiaukraineconflict wwiii war worldwariii ww3 russianinvasion,en
2200,26/02/2022,01:31:13,video hitting moment russiaukraineconflict russiaukrainewar russianinvasion wwiii,en
2201,26/02/2022,01:31:04,biggest blow yet pornhub imposes content block russian users worldwar3 wwiii ukraine russiaukraineconflict russia russiaukrainewar peace,en
2202,26/02/2022,01:30:29,zelensky rejected us offer evacuate kyiv stay kiev end ukraine wwiii russiaukraineconflict nato,en
2203,26/02/2022,01:30:17,sigg20 appreciate barry sanders barrysanders 🏈 🐐 onepride ♥️ post midst covid bullshit stark potential wwiii 😐 goodolddays 🍻 whenmenweremen 💪 sportislife 🙏 ☮️ 🐂 🇨🇦,en
2204,26/02/2022,01:29:13,amen hospitality towards ukrainian people romanias hospitality came syrian afghan iraqi refugees total 23% accepted including 2% afghanistan ukraine wwiii,en
2205,26/02/2022,01:28:16,british hypocrites apologise every day distraction world china india russia future next step likely would taiwan returens china russiaukraineconflict no_war wwiii الحرب_الروسيه_الاوكرانية russiaukrainewar,en
2206,26/02/2022,01:27:57,list people need help places go help got guys got ukraine worldwarthree wwiii,en
2207,26/02/2022,01:27:21,u guy silent usa 🇺🇸england france kill gaddafi invaded libya 🇱🇾 2011 gaddafi russiaukrainewar wwiii,en
2208,26/02/2022,01:26:45,ukraine 2nd syria stop war stop crime humanity stop wwiii fuck geopolitics fuck weapons traders fuck nuclear weapons fuck killers fuck hitlers fuckputin fuck mal stopthewar standwithukriane warcrimes,en
2209,26/02/2022,01:26:23,life matters war done good anyone far reaching impact hopefully peace come sooner think art iconeo ukraine russiaukrainewar ukrainian worldwar3 wwiii,en
2210,26/02/2022,01:25:50,true leadership looks like ukraines president zelenskyy heading front remember standwithukraine istandwithukraine russiaukrainewar russiaukraineconflict russia wwiii,en
2211,26/02/2022,01:25:10,us president potus cant send troops ukraine send weapons ukraine ukraine fight defend without anyone else russiaukrainewar balakotairstrike wwiii wwwiii world russiaukraineconflict ukrainian india,en
2212,26/02/2022,01:24:32,win russia ukraine wwiii putin,en
2213,26/02/2022,01:24:29,putin fire 🔥🔥 putin wwiii putinatwar gaddafi stopthewar,en
2214,26/02/2022,01:23:52,tell nato invade lybia ok✔️ us🇺🇸 invade afghan iraq ok✔️ russia invade ukraine ok🚫 media never tell u diz wwiii putin ukraine ukraineinvasion,en
2215,26/02/2022,01:23:01,"""us asked us cancel russian visit pakistan refused"" fm qureshi independent foreign policy looks like 🇵🇰👏 russiaukrainewar ukraineunderattack russiaukraineconflict wwiii worldwar3 worldwariii ukraine ukrainerussia ukrainewar",en
2216,26/02/2022,01:22:53,ive understood russia vs ukraine wwiii far thread,en
2217,26/02/2022,01:22:03,ive lived pandemic tsunami war final piece obviously alien wwiii,en
2218,26/02/2022,01:21:44,afghanistan syria iraq libya ukraine nuclear wwiii,en
2219,26/02/2022,01:21:18,war no_war wwiii,en
2220,26/02/2022,01:20:38,donate wwiii worldwariii nato europe putin ukrainerussia ukraineinvasion btc,en
2221,26/02/2022,01:20:31,conflict ukraine real prospect china making moves take taiwan people seem believe going start worldwariii really learn wwiii,en
2222,26/02/2022,01:20:15,ukraine know palestinians living lives israeli occupation ukraine ukraineunderattack russiaukrainewar westandwithukraine worldwar3 wwiii,en
2223,26/02/2022,01:20:03,yeah times emergency also people segregated hinduism acc supporters know many indians rescued maoist jehadist madhukishwar ukraine indiansinukraine rescue nationalism talkasahuman wwiii,en
2224,26/02/2022,01:19:24,real men dont run away like cowards hes leader world needs godspeed 🙌🏽❤️ zelensky ukraine wwiii russia,en
2225,26/02/2022,01:18:59,hurting 💔say war 👍 wwiii russiaukrainewar russiaukraine warinukraine worldwariii worldwar3 russiaukrainewar russian,en
2226,26/02/2022,01:18:50,times like think ima minding business swapped battery outta revol keyyosarah phone whole block gon explode 🤯 wwiii,en
2227,26/02/2022,01:18:04,india un helped russia many times unsc ground well none wants wwiii 2 powerful strategist india ready collapse agnsteach india partial one nation used veto favour india russia unsc,en
2228,26/02/2022,01:17:46,pakistan international airlines pia ceo air marshal arshad malik said ready bring back stranded pakistani students ukraine following attack russia primepakistan ukraine russia wwiii pia student,en
2229,26/02/2022,01:17:16,beschlossdc except black woman also front page wonderfully gives away 👏🏾🇺🇸👏🏾 wwiii kbj ukraineinvasion,en
2230,26/02/2022,01:16:11,wife ukrainian vp wwiii ukrainerussia,en
2231,26/02/2022,01:16:04,lady said indiansinukraine indianarmy indianstudents wwiii,en
2232,26/02/2022,01:15:59,imagine king fights battle ukraine fighting wwiii,en
2233,26/02/2022,01:15:52,🙏🏽 ukraine soldiers instagram video killed russian warship guarding snake island ukraine ukrainerussia ukraineinvasion ukrainerussiacrisis ukraineunderattack worldwar3 worldwariii wwiii,en
2234,26/02/2022,01:15:28,broke dictator putin would like address world ukraine ukrainerussia wwiii,en
2235,26/02/2022,01:14:52,russian envoy security council jerusalem palestinian city recognize israel capital israel made tel aviv capital russiaukrainewar ukraineunderattack russiaukraineconflict wwiii worldwar3 worldwariii ukraine ukrainerussia,en
2236,26/02/2022,01:13:40,heading towards ww3 ukraineunderattack russiaukrainewar russia wwiii ukraine,en
2237,26/02/2022,01:13:38,every social website active palestine kashmir 👇👇👇 deep pockets works 👊 kyiv russiaukraineconflict wwiii putin,en
2238,26/02/2022,01:13:33,need start positive thoughts continue sending support…more… 🇺🇸🙏🏼🇨🇦 💛💙 watched video need support…think need usa usmilitary joebiden nazi trumpputin wwiii joebiden 🙏🏼 justintrudeau,en
2239,26/02/2022,01:13:16,understand ukraine soil ukrainian fight else third party country get involved tagged act wwiii nato us support outside avert wwiii ukrainerussia,en
2240,26/02/2022,01:12:35,ukraine fall less week putin russia france fell 6 weeks germany poland fell 3 months germany ukraine falling swiftly russia bad news europe nato needs step stop russia trackswwiii blitzkrieg,en
2241,26/02/2022,01:12:34,china india helped russia today wwiii,en
2242,26/02/2022,01:12:18,silver lining wwiii germany get good guys change,en
2243,26/02/2022,01:12:15,isnt war metaverse everyone brings soldiers avatars anyone troop finishes first accepts defeat wwiii crypto ukrainerussia,en
2244,26/02/2022,01:12:01,big boy arrived 😎💥 russia ukraine wwiii worldwar3,en
2245,26/02/2022,01:09:48,together jedisec jedi lulz jazz join fight worldwide freedom justice humanity together change love anonymous russiaukrainewar russiaukraineconflict wwiii worldwar3 ukraine,en
2246,26/02/2022,01:09:22,frustrating tenants pay whats difficult dont pay pay late pay wrong amountwe solution install pmsrental system watch👇 masculinitysaturday moses kuria kasarani gaddafi state house kenyans mendy nato wwiii putin ukraine,en
2247,26/02/2022,01:08:54,5 pakistani students know students ukraine information whether alive dead remember prayers russiaukrainewar russiaukraineconflict kyiv worldwar3 wwiii нетвойне,en
2248,26/02/2022,01:07:54,hate double standards world couple muslim attacker usa eu country circumstances would changed wwiii stopallwars usarealterrorist,en
2249,26/02/2022,01:07:51,theworldstandswithukraine nato un wwiii dont want war world leaders please approach situation diplomacy dont want children homes less fatherless motherless sense belonging identity lost please heal world 🌎,en
2250,26/02/2022,01:07:51,difference leader behaves like boss wwiii valimai russiaukrainewar,en
2251,26/02/2022,01:07:48,must read article wwiii ukrainerussia,en
2252,26/02/2022,01:06:37,peace must reign russiaukrainewar wwiii russiaukraineconflict,en
2253,26/02/2022,01:06:31,russia targeting another small country 😹is rwanda safe💀wwiii,en
2254,26/02/2022,01:06:31,words cannot express inspired people ukraine ukrainerussia ukrainewar ukraine stopthewar worldwar3 wwiii wwiii,en
2255,26/02/2022,01:06:28,ukraine stand putin fall wwiii,en
2256,26/02/2022,01:06:24,13 men fucking heroes snakeisland wwiii ww3 ukraine ukrainerussia ukraineinvasion russiaukrainewar,en
2257,26/02/2022,01:06:17,one thing china russia understand ultimate enemy country countries jewish president prime minister ultimate plan isreal usa elect jews leader state use resources tackle us wwiii,en
2258,26/02/2022,01:05:59,andrey rublev russian tennis player wrote war please camera🙏 ukraine russia putin nowar wwiii helpukraine,en
2259,26/02/2022,01:05:41,"blows mind nato cant intervene say want ""implications"" dont care innocent people dying countries like canada usa france germany uk easily take russia avoiding conflict whats causing wwiii wwiii",en
2260,26/02/2022,01:04:51,upclose look high rising residential building 🏢 hit 🎯 russian missile wwiii ukrainerussia,en
2261,26/02/2022,01:04:45,hopefully world might take action kashmir palestine well whitemanswar wwiii ukraineunderattack freepalestine jammuandkashmir,en
2262,26/02/2022,01:04:37,umerch171 exactly comes nato country world wakeup chanting peace since palestinian syria libya afghanistan crises wwiii,en
2263,26/02/2022,01:04:17,world war iii seriously wwiii ww3 ive got better idea,en
2264,26/02/2022,01:03:42,going champion psl7 gives vote ti lahoreqalandars think world already wwiii 😬😬,en
2265,26/02/2022,01:03:39,russian flag lowered areas kherson violent clashes russia ukraine wwiii ukraineunderattack,en
2266,26/02/2022,01:03:32,two ukrainian kids seen paying respect ukraine troops heading war front true patriotism ukraine ✊🏾 wwiii russiaukrainewar,en
2267,26/02/2022,01:02:51,yes muslims seen situation many houses destroyed much humanity suffers muslims want harm humanity33 wwiii ww3 russiaukrainewar russiaukraineconflict,en
2268,26/02/2022,01:02:05,russian missile hit high rising residential building wwiii ukrainerussia,en
2269,26/02/2022,01:02:02,saturdaythoughts wwiii war europe supposed obsolete uneconomic bad business thats exactly case happening,en
2270,26/02/2022,01:01:06,nations wants peace army politicians dont 😢 wwiii russiaukrainewar ww3 alisiddique2002 ukraine ukrainerussia russiaukraineconflict,en
2271,26/02/2022,01:00:35,guinnessngr oli_ekun aboutdont hold ur breath hold ur guinness wwiii ukraineunderattack russianinvasion,en
2272,26/02/2022,01:00:22,people around world signing open letter war add voice stand people wwiii kyiv putin ukraine nowar standwithukraine,en
2273,26/02/2022,01:00:01,"nations developing appetite war; everyone knows ukraine ""bread basket"" theonion nintendo wwiii",en
2274,26/02/2022,01:00:00,stand opposed military conflict takes innocent lives metaheistagainstwar ukraine wwiii metaheistagainstwar,en
2275,26/02/2022,00:59:30,ukrainian soldier guarding kyiv fired 16 rounds life 1111 ukraineinvasion ukrainian soldiers wwiii putinhitler putin prayingforukraine prayforukraine,en
2276,26/02/2022,00:58:49,hii miss u mobilelegendsbangbang wwiii savage,en
2277,26/02/2022,00:57:55,sikh nation organisation sno appeals 'world nations' protest 'russian war ukraine' ask uno immediately stop war resign packup let effective forum take place toothless world body peace stopwar wewantpeace wwiii,en
2278,26/02/2022,00:57:22,music_tirant koparafallskid seem forget starting wwiii desired country economically collapse country us like ussr collapsed 1991 canada another lapdog us us collapses like soviet union canada follow,en
2279,26/02/2022,00:56:28,era legacy beacon light king maker raw agent maafia u ppl think altafhussain_90 azizabadi ndmehsan lqvsiu lahoreqalandars ukraineunderattack iuvlq worldwar3 wwiii officialmqm mqmtelevision socialmedia_mqm amirkhanmqmpk,en
2280,26/02/2022,00:56:21,wwiii discussion debate room nobody asked bernies opinion wwiii ukraineunderattack,en
2281,26/02/2022,00:56:18,one word whole world needs use 'stop war' stopthewar stoprussia standwithukriane wwiii worldwariii,en
2282,26/02/2022,00:56:08,"ukraine clearly bcz whole world side ""when deer injures tigerthe deer praised bcz bravery tiger kills deer instead accused rather praised bravery"" ukraine ♡ wwiii putin russiaukrainewar",en
