date,time,tweet,language
26/02/2022,02:49:31,putin is preventing the whole world from the worst brutal wwiii which could be sparked by us and nato invasion on russian soil through ukraine finland and sweden,en
26/02/2022,02:48:31,russian leaders are trying to convince their people that they are not attacking ukraine with rockets artillery or aviation strikes the russian people are not fools they know they are being lied to standwithukriane ukraine russiaukrainewar wwiii propagandalive,en
26/02/2022,02:47:40,naona chinese boys wanaenda put on their jogging pants ready for wwiii,en
26/02/2022,02:47:27,ukraineunderattack wwiii ukrainewar ukrainerussia modidisasterforindia modisfailedforeignpolicy day3 stoprussianaggression listen this how careless modiji,en
26/02/2022,02:47:25,misinterpretationyou know the thing btw what happened to covid 19 anyway 🧐😷 covid biden bidenisadisgrace corona covid_19 pandemic russiaukrainewar putin china northkorea iran ww3 wwiii americafirst usa israel istandwithisrael ukraine war,en
26/02/2022,02:47:21,the circumstances happening in ukraine remind me of gaza kashmir and syria their sobs for peace separation of individuals from their loved ones women being widowed orphaning of innocent children if we dont end the war war will end us russiaukrainewar wwiii unitednations,en
26/02/2022,02:47:21,time for all the stone island wearers to stand up and be counted isnt it russiaukrainewar wwiii,en
26/02/2022,02:46:55,satans children what if a world was ruled by a wealthy satanic psychotic elite via wwiii worldwariii worldwar3 ww3 nuclearweapons kremlin,en
26/02/2022,02:46:20,will putins war lead to nuclearwar 💥 russiaukrainewar wwiii 💥,en
26/02/2022,02:46:19,seo helps you rank higher in search results and gain more visibility online making potential customers more likely to click over to your site boosting your conversions and sales watch👇 wwiii nft kisumu county governor ukraine mbelepamoja masculinitysaturday odmdeclaration,en
26/02/2022,02:46:19,we stand by this position kashmir is a disputed territory deployed in india russian ambassadors clear reply to india wwiii russiaukraineconflict modisfailedforeignpolicy,en
26/02/2022,02:46:14,the crazy world we live in wwiii istandwithukraine,en
26/02/2022,02:46:00,an unjust peace is better than a just war cicero ukraine russiaukraineconflict wwiii,en
26/02/2022,02:44:31,sad reality 🥲 worldwar3 | wwiii,en
26/02/2022,02:43:17,the ukraine people should be proud of this president ❤ russia putinisawarcriminal ukrainerussia ukraineunderattack ukrainewar wwiii,en
26/02/2022,02:43:08,foolish inflammatory questions from victoria derbyshire on this morning do stop and think before saying such stupid things implying we should be at war with russia its not helpful we can impose sanctions and help ukrainians we shouldnt be declaring wwiii,en
26/02/2022,02:42:50,usa is the biggest double faced pig of the world worldwariii worldwar3 wwiii,en
26/02/2022,02:42:28,star war version wwiii warinukraine worldwar3,en
26/02/2022,02:41:41,paid indian media russiaukrainewar wwiii,en
26/02/2022,02:41:07,world on syria iraq afghanistan palestine kashmir remains silent but not for ukraine what the hell is that now you feel pain feel more worldwariii worldwar3 wwiii,en
26/02/2022,02:40:41,i wonder if putin realizes he is making this man a legend ukrainewar wwiii ww3 russia russiaukrainewar stopputin stopwar stopthewar ukrainerussiaconflict,en
26/02/2022,02:40:28,do you wish to make assured money from betting are you looking to avoid losing at all then this is your guy contact him through +254799997857 wwiii coding nato fifa kuria 100daysofcode kisumu 10over10 jubileenisisi kasarani kyviv javascript,en
26/02/2022,02:40:14,goodmorning russiaukraineconflict wwiii putin tchaikovsky the nutcracker,en
26/02/2022,02:39:49,breaking update airindia flight with more than 300 students takes off from romania will reach mumbai by 9pm ist safe evacuation of indian russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
26/02/2022,02:39:12,determining how to easily and effectively manage your growing business begins with selecting the right tools starting with right point of sale (pos) watch👇 wwiii nft kisumu county governor ukraine kasarani mendy martha karua dynasties masculinitysaturday bomas of kenya putin,en
26/02/2022,02:38:56,should i buy gold gold the historic hedge against uncertainty worldwar3 wwiii worldwariii kremlin,en
26/02/2022,02:38:27,ukraine will lose as taliban style chechen muslim are standing shoulder to shoulder with putin muslims are game changers who dont respect and take care of them they in end left with regrets wwiii,en
26/02/2022,02:37:47,hope no one is underestimating russiaukrainecrisis we did that for covid19 look at us 2 years later🥺 wwiii stopwar russiaukrainewar hope,en
26/02/2022,02:36:32,what would world war 3 look like by the end of the first day 600 million people are dead they are the lucky ones wwiii worldwar3 ww3 ukraine kremlin,en
26/02/2022,02:35:48,dravidian dumeels think mkstalin is the be all and end all of the ukrainerussiacrisis just because he is the namesake of a soviet dictator 😂🤣😂🤣 tamilnadu wwiii,en
26/02/2022,02:35:47,how handy would it be if the lab that made a virus and any documents and equipment that proved it got destroyed in a war right now truckersforfreedom honkhonk unitedwestand convo freedomconvoy2022 quebec wwiii russiaukraineconflict,en
26/02/2022,02:35:44,a minute and a half breakdown of why the west is in so much trouble putin ukraine wwiii,en
26/02/2022,02:35:10,worldwariii worldwar3 wwiii world on syria world on iraq afghanistan ukraine palestine kashmir etc,en
26/02/2022,02:34:05,honestly im kinda feeling this nostalgic 80s vibe of the possibility of a nuclear apocalypse happening any second wwiii,en
26/02/2022,02:33:15,this little ukrainian girl got injured during russian invasion she tells the russian president vladimir putin you are hurting ukrainian children pull back your troops ukraineunderattack worldwar3 ww3 russianinvasion ukrainerussia worldwariii wwiii,en
26/02/2022,02:33:10,germany fucking do something wwiii germany german help,en
26/02/2022,02:30:34,wwiii cant wait to die,en
26/02/2022,02:30:29,following all brexit begat ww iii brexitjohnsonrussia wwiii,en
26/02/2022,02:30:20,dont push everyone so hard if you dont want wwiii use better way to avoid biggest war on human history,en
26/02/2022,02:30:05,christ teaches soon after this war armageddon wwiii as the bible says we dont know what we will be like but we know that we will be like him masterfardmuhammad why because he must make us like him in order to prove his civilization that he,en
26/02/2022,02:29:57,my whole life ive spent being afraid of russians taking over/starting war my 7th grade history teacher told me i was crazy and paranoid at 13 guess whos paranoid now worldwariii wwiii standwithukriane,en
26/02/2022,02:28:48,when world war 3 begins i am waiting 🥰🥰😀🤣🤣 lets do this worldwariii putinswar wwiii wars ww3,en
26/02/2022,02:27:43,for sake of humanity 🙏🙏 humanity wwiii worldwar3 russiaukrainewar russiaukraineconflict russia nato natoinukrainenow,en
26/02/2022,02:27:20,take these seeds and put them in your pockets so at least sunflowers will grow when you lie down here this quote with a political cartoon of a talking sunflower will be in every apush textbook next year wwiii,en
26/02/2022,02:26:43,russia launches military operation against ukraine russiaukrainewar wwiii warinukraine mumbaiuncensored uncensoredlive,en
26/02/2022,02:26:41,funny but also the reality ukrainerussia ukraineunderattack wwiii natomustbeinukraine,en
26/02/2022,02:26:01,looks like their throwing everything but the kitchen sink at this now prayingforukraine wwiii 💥,en
26/02/2022,02:24:56,universe will remember his heroic knocks in such terrific situations 👨‍✈💚💚💚 wwiii putin ukrainerussia unsc,en
26/02/2022,02:24:16,ths s how biden n nato leadrs r supportn ukraine n th russianinvasion spineless leaders putin dnt give a damn 2 thse puppets f wwiii has 2 take place thse people will b rembered ukraineunderattack ukrainerussia ukrainewar unitednations russiaukrainewar bidenboom,en
26/02/2022,02:23:38,just like covid 19 people just went to italy and the rest was history 😖💔 now the sandf are going to wherever💔 its just gonna be a repetition 🤦🏼‍♂ russia | venda | brics shoprite ukrainewar worldwar3 wwiii russiaukrainewar putsouthafricanfirst djsbu,en
26/02/2022,02:23:36,just tell me one thing yeh wwiii se exams online hojayege 🌝😂,en
26/02/2022,02:23:29,the world needs the z fighters now wwiii worldwar3 ukraine,en
26/02/2022,02:22:56,are you loosing profits due to manual operations and bookkeeping install pos system that is both mpesa and bulk sms integrated manage sales suppliers etc watch👇 masculinitysaturday moses kuria kasarani gaddafi state house nato wwiii ukraine kisumu county governor,en
26/02/2022,02:22:46,simple but effective putin wwiii worldwariii worldwar3 ukraine russia,en
26/02/2022,02:20:35,peace is the most important thing in the world ukraine kiew wwiii russia nowars anunnaki,en
26/02/2022,02:20:26,whats your excuse for not going to war i was born to serve my wife not my country world war 3 wwiii ww3 russiaukrainewar ukraine,en
26/02/2022,02:20:16,whoever has the americans as allies does not need any enemies — madame nhu ukraine russia wwiii ukrainerussia ukrainerussiaconflict,en
26/02/2022,02:20:09,bombs are dropping from everywhere via wwiii ww3 nftcommunity nftartist nft peace,en
26/02/2022,02:19:56,im ready to be drafted for wwiii,en
26/02/2022,02:19:32,ukrainerussia ukrainerussiaconflict worldwariii worldwar3 wwiii world on syria world on iraq afghanistan ukraine palestine kashmir,en
26/02/2022,02:19:22,this was shown nearly a month ago but i think its time to question how rhetorical the threat is if you feel nato should intervene more given recent news recently reported movement of icbms in russia is probably related wwiii ukraineinvasion worldwar3 russiaukrainewar,en
26/02/2022,02:19:19,wwiii its what we do,en
26/02/2022,02:18:34,we are in safe hands dont worry wwiii russiaukrainewar,en
26/02/2022,02:18:15,we stand by this position kashmir is a disputed territory deployed in india russian ambassadors clear reply to india wwiii russiaukraineconflict modisfailedforeignpolicy balochistanispakistan,en
26/02/2022,02:18:12,prayingforukraine ukrainerussia ukraineunderattack wwiii toystory disney check out tina celentanos video tiktok,en
26/02/2022,02:17:29,ukraine protester predicting the russia president putin will go out like hitler wwiii worldwar3 russianukraineconflict russianinvasion russianarmy russiaukraine russia ukraineconflict ukraine,en
26/02/2022,02:17:18,never forget dont blindly trust the power wikileaks freeassange wwiii misinformation lies,en
26/02/2022,02:16:14,in 2022 you still have africans who defend nato in 2022 you have africans who take the side of nato the same countries in nato that have colonized you killed your people africans who choose nato because of a visa africans need to do better warinukraine wwiii,en
