,date,time,tweet,language,sentimiento
2267,26/02/2022,01:02:51,Yes Muslims have seen this situation how many houses are destroyed how much humanity suffers. We Muslims want no harm to humanity.3/3 #WWIII #ww3 #RussiaUkraineWar #RussiaUkraineConflict,en,neutro
2268,26/02/2022,01:02:05,Russian missile hit a high rising residential building #WWIII #UkraineRussia,en,neutro
2269,26/02/2022,01:02:02,#SaturdayThoughts #WWIII war in europe was supposed to be obsolete as being uneconomic and bad for business but thats not exactly the case with what is happening,en,neutro
2270,26/02/2022,01:01:06,Only nations wants peace but army and politicians dont 😢 #WWIII #RussiaUkraineWar #WW3 #alisiddique2002 #Ukraine #UkraineRussia #RussiaUkraineConflict,en,neutro
2271,26/02/2022,01:00:35,@GuinnessNGR @Oli_Ekun How about....dont hold ur breath but hold ur Guinness. #WWIII #UkraineUnderAttack #russianinvasion,en,neutro
2272,26/02/2022,01:00:22,People from around the world are signing this open letter against the war. Add your voice and stand with the people of #WWIII #Kyiv #putin #Ukraine! #NoWar #StandWithUkraine,en,neutro
2273,26/02/2022,01:00:01,"nations developing appetite for war; now that everyone knows ukraine = ""bread basket"" @theonion @nintendo #wwiii",en,neutro
2274,26/02/2022,01:00:00,We stand opposed to military conflict that takes innocent lives ! MetaHeistAgainstWar #Ukraine #WWIII #metaheistagainstwar,en,neutro
2275,26/02/2022,00:59:30,Ukrainian soldier guarding #Kyiv has only fired 16 rounds in his life 11:11 #UkraineInvasion #Ukrainian #Soldiers #WWIII #PutinHitler #Putin #PrayingForUkraine #PrayForUkraine,en,neutro
2276,26/02/2022,00:58:49,hii miss u #mobilelegendsbangbang #WWIII #Savage,en,negativo
2277,26/02/2022,00:57:55,Sikh Nation Organisation (SNO) Appeals all 'World Nations' to protest against 'Russian War against Ukraine' and ask UNO to immediately Stop this War or Resign and packup to let some effective forum to take place of toothless world body. #peace #stopwar #WeWantPeace #WWIII,en,neutro
2278,26/02/2022,00:57:22,@music_tirant @KoparaFallsKid You seem to forget starting #WWIII IS NO DESIRED by any country but they can economically collapse your country and the US like how the USSR collapsed in 1991. Canada is just another lapdog of the US and when the US collapses like the Soviet Union Canada will follow,en,neutro
2279,26/02/2022,00:56:28,An era a legacy a beacon of light a king maker or a RAW Agent / Maafia ?? What do u ppl think of him ? @AltafHussain_90 @azizabadi @NdmEhsan #LQvsIU #LahoreQalandars #UkraineUnderAttack #IUvLQ #worldwar3 #WWIII @OfficialMqm @MQMTelevision @SocialMedia_MQM @amirkhanMQMPk,en,neutro
2280,26/02/2022,00:56:21,WWIII discussion in the debate room and nobody asked Bernies opinion? #WWIII #UkraineUnderAttack,en,neutro
2281,26/02/2022,00:56:18,Only one word we all and whole world needs to use 'STOP WAR' #StopTheWar #StopRussia #StandWithUkriane #WWIII #WorldWarIII,en,neutro
2282,26/02/2022,00:56:08,"Ukraine has clearly won bcz it has the whole world on its side! ""When a Deer injures a Tiger the Deer is praised bcz its bravery but when a tiger kills deer its instead accused rather not praised its not bravery"" #Ukraine we are with you ♡ #WWIII #Putin #RussiaUkraineWar",en,neutro
2283,26/02/2022,00:55:35,⚡️People take down the #Russian flag in #Chaplynka (#Kherson region) #WorldWarIII #WWIII #Ukraine #UkraineRussiaConflict,en,neutro
2284,26/02/2022,00:54:58,As elections sets pace political strategies keep evolving to match the current digital era. Bulk sms has been adopted widely among politicians to communicate to voters WATCH👇 #MasculinitySaturday Moses Kuria Kasarani Gaddafi State House Kenyans Mendy NATO #WWIII Putin Ukraine,en,neutro
2285,26/02/2022,00:54:50,The Russian army is attacking buildings where civilians live. #Kiev #UkraineInvasion #UkraineWar #WWIII #USA #NATO #IStandWithUkraine #Sweden #Finlandia #ghostofkyiv #Putin #PutinIsaWarCriminal #CloseTheSky,en,neutro
2286,26/02/2022,00:54:39,"I am proud of Ukrain leader. The man was offered to be evacuated by the US and he responded with ""I need ammunition not a ride."" Putin and Russia thought it would be easy to take over Ukraine. #WWIII",en,neutro
2287,26/02/2022,00:54:04,@profgalloway Message from true men patriots & ultimately heros to that blyat & coward #putin murdering people by remote oders and fear : idi nahui !!!! #StandWithUkraine #UkraineUnderAttack #WWIII,en,neutro
2288,26/02/2022,00:53:44,Summary of how #WWIII started,en,neutro
2289,26/02/2022,00:53:43,If 50K people follow me I will stop fight with ukraine #Putin #RussiaUkraineWar #Ukraine #WWIII #UkraineInvasion,en,neutro
2290,26/02/2022,00:53:16,Best thing we can wish right now🤣🤣 #RussiaUkraineWar #WWIII,en,neutro
2291,26/02/2022,00:52:42,This is the first scenario that Russia resorts to after its misjudgment of the situation Pushing in more massive reinforcements since now that theyre at a critical stage they cant turn back or stop Just continue the war #Euphoria #WWIII #Kiev,en,neutro
2292,26/02/2022,00:51:52,Russian problem will be sorted in a few days thanks to this dreamteam #Russia #Ukraine #WWIII #LizzTruss #NadineDorries #NATO #russianinvasion,en,neutro
2293,26/02/2022,00:51:27,It is cute😅❤ #USA #Russian #China #WWIII #RussiaUkraineWar,en,neutro
2294,26/02/2022,00:51:02,The billions of dollars that will be up in the smoke of explosive nothingness are sufficient to make a new world revolutionize human civilisation miraculously extend our access to mars get a clear understanding of the reason behind very existence make a giant leap.. #WWIII,en,neutro
2295,26/02/2022,00:50:14,The Associations of all Broke people in Nigeria are planning on how to arrange their baff and soap to start washing 😂... I dont know who told them SATURDAYS are for washing... 😂😂😂 #Putin #ASUUstrike #WWIII #mohbad Which FG #MrBayo Tiwa Savage,en,neutro
2296,26/02/2022,00:50:04,#UkraineRussiaWar #WorldWarIII #Bruxelles #BaldesfoQ #Taiwan #palestine #Zelenskiy Between #COVID19 via China #WWIII via Russia and #Islamist attacks everywhere We are well surrounded with this shitty globalization!!! 🤮🤮🤮,en,neutro
2297,26/02/2022,00:49:35,2 countries destroying themselves is better... than 15 countries destroying themselves .... so its better to stay neutral and stop #WWIII,en,neutro
2298,26/02/2022,00:48:36,Virtual suggestion boxes are best for organizations & brands to get honest feedback suggestion about their products and services from the customers anonymously WATCH👇 #MasculinitySaturday Moses Kuria Kasarani Gaddafi State House Kenyans Mendy Mpesa #WWIII Putin Ukraine,en,neutro
2299,26/02/2022,00:48:35,Imagine the Saudi bombing of Yemen received the same media coverage as Russia's attack on Ukraine. #worldwar3 #WorldWarIII #WWIII #UkraineUnderAttack #UkraineRussia,en,neutro
2300,26/02/2022,00:48:27,Begairat Hindus #WWIII #UkraineRussia #RussiaUkraineConflict,en,neutro
2301,26/02/2022,00:47:41,Here we gooooo #Russian #worldwar3 #WWIII #RussiaUkraineWar #Putin,en,neutro
2302,26/02/2022,00:47:34,The war on #Ukraine is so awful. However I'm glad to see Ukraine is fighting back. If Putin's goal is to retake the territory lost after the collapse of the Soviet Union. I'm afraid we're all f*cked. That's #NATO that's #WWIII . #UkraineUnderAttack #DefeatPutin,en,neutro
2303,26/02/2022,00:46:26,My cats dont know that #WWIII is starting. I am going to spend my time with them. I dont trust our leaders.,en,neutro
2304,26/02/2022,00:46:01,I like poutine WTF are we doing here?!?! #wtf #vanqclo #WWIII,en,negativo
2305,26/02/2022,00:45:33,Ukrainian in Kyiv are hurling Molotov cocktails to try and repel Russian forces #UkraineUnderAttack #RussiaUkraineWar #WWIII #Kiev,en,neutro
2306,26/02/2022,00:45:27,Well what can we do at this point but live life !!! #WWIII,en,neutro
2307,26/02/2022,00:45:07,people still stuck in that poison mindset. its not your land its planet earth. and we are all here together so lets not be silly. #WWIII,en,neutro
2308,26/02/2022,00:45:06,The worlds militaries will be judged on the lack of action here. I am a nobody but this isnt right! We cant allow the unjust killing of innocent lives to take place while we just sit back and issue sanctions. History will judge us! #WWIII #UkraineInvasion #RussiaInvasion,en,neutro
2309,26/02/2022,00:44:43,A video recording inside one of the apartments building that was targeted by Russian Bombs 💣. . . . #WWIII #worldwar3 #UkraineUnderAttack #UkraineRussiaConflict #Ukraine #Russia,en,neutro
2310,26/02/2022,00:44:42,Dear greater Israel wishers feel the pain of helpless Palestinians who lost their homes unable to secure their children cant feed them and who are in grief #WWIII,en,neutro
2311,26/02/2022,00:44:01,'I need ammunition not a ride': Zelensky declines US evacuation offer. #UkraineUnderAttack #RussiaUkraineWar #WWIII,en,neutro
2312,26/02/2022,00:43:19,What's Next For #ADA Price? @intotheblock @Cardano #Cardano #RussiaUkraineWar #WWIII #ADA,en,neutro
2313,26/02/2022,00:43:14,#DeathToPutin because the war will only end when that Facist is dead and buried. #FreeUkraine #worldwar3 #WARINUKRAINE #WWIII #StopRussia #WarCrimes #AntiFascist,en,neutro
2314,26/02/2022,00:43:13,PEACE means having more weapons then your enemies #ww3 #WWIII #worldwar3,en,neutro
2315,26/02/2022,00:43:03,India in UN. Riddle me this: #India is helping #Russia because Russia helped India a lot In the past. But by that logic Karna was exactly right by siding by Duryodhana even though he was adharmi?? Then why did Kirshna kill him?? #UkraineRussiaWar #Modi #IndiansInUkraine #WWIII,en,neutro
2316,26/02/2022,00:43:00,The Economist sees the potential benefits of risking everything living on earth. China might suffer. Yeh thats how psychotic the level of belief in selfish division we has become. #WWIII #nuclearwar #nuclearapocalypse,en,neutro
2317,26/02/2022,00:42:20,#WAR impact at @OBHost #WorldWarIII #WWIII #RussiaUkraineConflict #UkraineRussia #worldwar3,en,neutro
2318,26/02/2022,00:41:37,@spectatorindex Foreign boots means #WWIII,en,neutro
2319,26/02/2022,00:41:26,How to really fix the problem and preventing #worldwar3 #WWIII Countries agree to a Cap limit on military spending. Have one combined military force just in case. Such an easy concept crazy that it will never be accomplished.,en,neutro
2320,26/02/2022,00:40:59,#Ukraineunderattack #WWIII #UkraineWar #UkraineRussia Ukrainian citizens destroy 2 Russian tanks with molotov cocktails in Kiev #Ukraine #Kiew #RussiaInvadesUkraine,en,neutro
2321,26/02/2022,00:40:46,Things you dont get when you need Them the most ! #WW3 #worldwar3 #ukraynarusya #UcraniaRussia #RussiaUkraineConflict #WWIII,en,neutro
2322,26/02/2022,00:40:16,A missile Strikes a High-Rise Residential Building near the International Airport in Kyiv #Ukraine #Kyiv #BREAKING #RussiaUkraineWar #RussiaUkraine #Ukrainian #Kiew #WWIII,en,neutro
2323,26/02/2022,00:39:28,"The people did not deserve this. One country is fighting for their lives. While the people on the other side are being forced to comply be killed or arrested. Nobody wanted war. But this is what our ""leaders"" chose. #UkraineRussia #UkraineUnderAttack #russia #WWIII",en,neutro
2324,26/02/2022,00:39:19,When the murderer is also on the jury...#Russia #WWIII #RussiaUkraineWar,en,neutro
2325,26/02/2022,00:39:06,Be wise not Nice. -Life #WWIII,en,neutro
2326,26/02/2022,00:38:31,The #Ukrainian situation isn't good at all but where was this coverage when #Palestine #Kashmir #Afghanistan and other Muslim countries were being bombed or occupied? #BlockPutinWallets #RussiaUkraineConflict #FreeUkraine #WWIII #worldwar3,en,neutro
2327,26/02/2022,00:37:46,If you: Support #Ukraine But not #Palestine #Syria #Lebanon #Kashmir and #Iraq. If you condemn #Russia But not #Israel #India and #USA Then congratulations mate you are on the highest tier of hypocrisy. RT= if Agree #RussiaUkraineConflict #No_WAR #WWIII #Pakistan #Iran,en,neutro
2328,26/02/2022,00:37:27,Breaking News : The Taliban say they are concerned about civilian casualties as a result of #Ukraine conflict called on both sides of the conflict to resolve the crisis through dialogue and peaceful means. #UkraineRussia #UkraineRussiaConflict #WWIII #worldwar3,en,neutro
2329,26/02/2022,00:37:16,Does even a PhD in international relations not grant someone the foresight or understanding of the dangers posed to ALL by spreading the idea a direct confrontation between a NATO country & Russia may lead to nuclear apocalypse? If not what would? #WWIII,en,neutro
2330,26/02/2022,00:37:15,@DonaldJTrumpJr Very well said protect our constitution and our right to defend our rights and freedom #2ndAmendment #WWIII #freedom,en,neutro
2331,26/02/2022,00:37:09,Video From Ukrainian City Russian soldiers are looting in Melitopol #Ukraine #UkraineUnderAttack #WWIII #RussiaUkraineConflict,en,neutro
2332,26/02/2022,00:37:07,India being hypocrite wants to row in 2 boats clearly.. #India has abstained itself from voting against Russian invasion in Ukraine #BREAKING #Moscow #NATO #Russia #Putin #UkraineRussiaCrisis #UkraineRussiaConflict #Kyiv #StopWar #TwiceInAtlanta #Europe #Ukraine #WWIII,en,neutro
2333,26/02/2022,00:36:44,#worldwar3 After the statement of #Ukraine President of being alone. Everyone should know that How #America pull you in war with confidence and then disappeared. They destroyed Afghanistan Libya Syria Iraq and Ukraine on its way. #UkraineUnderAttack #UkraineRussia #WWIII,en,neutro
2334,26/02/2022,00:36:23,Ayee it's me and my nigga @MRNXTLVL101 born day I know y'all ain't sleep!! Love us hate us send some good vibes damn it we at #WWIII 💯💯🤣🤣🙏🏾🙏🏾🎉🎉🎉🎂🎂🎂🥳🥳🎈🎊🎊,en,neutro
2335,26/02/2022,00:35:53,Ukraine voted against India in UN on kashmir issue Ukraine voted against India on Nuclear Test issue. Many Times Russia use veto power for the help of India. Today India abstained and supported Russia 🔥 #RussiaUkraineWar #RussiaUkraineConflict #WWIII,en,neutro
2336,26/02/2022,00:35:09,Yep we are concerned we need to be concerned for our stucked kashmiri brothers n sisters in #ukraine @ImranKhanPTI @GovtofPakistan @ForeignOfficePk .Be practical to help and save them from ongoing disaster #studentsinukraine #kashmiristudents #RussiaInvadedUkraine #WWIII,en,neutro
2337,26/02/2022,00:34:59,#WWIII may be starting but at least I got my Girl Scout cookies!,en,neutro
2338,26/02/2022,00:34:54,@realvidur @VarshaEGaikwad No bro nothing can happen now as practicals already over now they cant postpond I am also in 10th this year 😢 Only #WWIII can save us,en,neutro
2339,26/02/2022,00:34:28,Who do you think is the global enemy in the war?#ConflictoRusiaUcrania #UkraineWar #WWIII,en,neutro
2340,26/02/2022,00:33:46,And in other news US Bombs Somalia. Save the Children say millions are starving due to one of the worst droughts in years. #Donbass #UkraineWar #NATO #WWIII,en,neutro
2341,26/02/2022,00:32:37,Every dead Russian Invader is a good start. #DeathToPutin #antifascism #WARINUKRAINE #WWIII,en,neutro
2342,26/02/2022,00:32:23,🙏🏽 Civilian Caught Between Crossfire Of Tank #Ukraine #UkraineRussia #UkraineInvasion #UkraineRussiaCrisis #UkraineUnderAttack #worldwar3 #WorldWarIII #WWIII,en,neutro
2343,26/02/2022,00:32:18,Bublichek99 or better known as Vlad Zadorin is one of the 13 people who lost their lives on the snake island. This video posted two years ago on his Instagram. A video of him and his unit having fun 💔 #worldwar3 #WWIII #RussiaUkraineWar #UkraineWar,en,neutro
